Cohort,Tumour,Gene,Freq_cbio,Freq_fur,p_val,p_adj,significant
msk_impact,meningioma,PDPK1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PGR,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,PHOX2B,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3C2G,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3C3,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3CA,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3CB,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3CD,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3CG,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3R1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3R2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIK3R3,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PIM1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PLCG2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PLK2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PMAIP1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PMS1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PMS2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PNRC1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,POLD1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,POLE,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PPP2R1A,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PPP6C,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PRDM1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PRKAR1A,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PTCH1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PTEN,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PTPN11,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PTPRD,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,PTPRS,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,PTPRT,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAC1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAD21,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAD51,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAD51C,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAD52,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAD54L,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RAF1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RARA,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RASA1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RB1,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,RBM10,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,REL,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RET,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RHEB,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RHOA,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RICTOR,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RIT1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,ROS1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RPS6KA4,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,RPS6KB2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RPTOR,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RUNX1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,RYBP,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SDHB,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SDHC,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SETD2,0.048,0.05263157894736842,0.9420938050283183,1.0,False
msk_impact,meningioma,SF3B1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SH2D1A,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SHQ1,0.048,0.0,0.3353933377920022,1.0,False
msk_impact,meningioma,SMAD2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMAD3,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMAD4,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMARCA4,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMARCB1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMARCD1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SMO,0.048,0.0,0.3353933377920022,1.0,False
msk_impact,meningioma,SOCS1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SOX17,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SOX9,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SPEN,0.0,0.05263157894736842,0.2870080645625368,1.0,False
msk_impact,meningioma,SPOP,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SRC,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,STAG2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,STK11,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,STK40,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SUFU,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,SUZ12,0.048,0.0,0.3353933377920022,1.0,False
msk_impact,meningioma,SYK,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TBX3,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TERT,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TET1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TET2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TGFBR1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TGFBR2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TMEM127,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TMPRSS2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TNFAIP3,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TNFRSF14,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TOP1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TP53,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TP63,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TRAF7,0.095,0.10526315789473684,0.9159463284913341,1.0,False
msk_impact,meningioma,TSC1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TSC2,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,TSHR,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,VTCN1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,WT1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,XIAP,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,XPO1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,YAP1,0.0,0.0,1.0,1.0,False
msk_impact,meningioma,YES1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,ABL1,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,ACVR1,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,AKT1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,AKT2,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,AKT3,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,ALK,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,ALOX12B,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,ANKRD11,0.019,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,APC,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,AR,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,ARAF,0.0,0.0,1.0,1.0,False
msk_impact,oscc,ARID1A,0.064,0.05555555555555555,0.8543763247678082,1.0,False
msk_impact,oscc,ARID1B,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,ARID2,0.035,0.027777777777777776,0.8201427252146913,1.0,False
msk_impact,oscc,ARID5B,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,ASXL1,0.05,0.0,0.17252949453719557,1.0,False
msk_impact,oscc,ASXL2,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,ATM,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,ATR,0.05,0.05555555555555555,0.8854458150503517,1.0,False
msk_impact,oscc,ATRX,0.021,0.08333333333333333,0.06630138438214139,0.7110624248981876,False
msk_impact,oscc,AURKA,0.0,0.0,1.0,1.0,False
msk_impact,oscc,AURKB,0.0,0.0,1.0,1.0,False
msk_impact,oscc,AXIN1,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,AXIN2,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,AXL,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,B2M,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BAP1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BARD1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BBC3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,BCL10,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BCL2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BCL2L1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,BCL2L11,0.0,0.0,1.0,1.0,False
msk_impact,oscc,BCL6,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,BCOR,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,BIRC3,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BLM,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,BMPR1A,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,BRAF,0.0,0.0,1.0,1.0,False
msk_impact,oscc,BRCA1,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,BRCA2,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,BRD4,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,BRIP1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,BTK,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CALR,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CARD11,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,CASP8,0.064,0.0,0.11972057530004743,1.0,False
msk_impact,oscc,CBFB,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,CBL,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CCND1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CCND3,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CCNE1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CD274,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CD276,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CD79A,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CD79B,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CDC73,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CDH1,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,CDK12,0.027999999999999997,0.027777777777777776,0.9847590687504535,1.0,False
msk_impact,oscc,CDK6,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CDK8,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CDKN1A,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CDKN1B,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CDKN2A,0.106,0.0,0.04079771984346925,0.5954966266327187,False
msk_impact,oscc,CDKN2C,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CEBPA,0.0,0.05555555555555555,0.004881412452335754,0.17675851406352625,False
msk_impact,oscc,CENPA,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CHEK1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CHEK2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CIC,0.006999999999999999,0.05555555555555555,0.04436772218077323,0.6293812960901439,False
msk_impact,oscc,CREBBP,0.043,0.05555555555555555,0.7374873754779763,1.0,False
msk_impact,oscc,CRKL,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CRLF2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CSF1R,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,CSF3R,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CTCF,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,CTLA4,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CTNNB1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CUL3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,CXCR4,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,DAXX,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,DCUN1D1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,DDR2,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,DICER1,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,DIS3,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,DNAJB1,0.01,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,DNMT1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,DNMT3A,0.0,0.0,1.0,1.0,False
msk_impact,oscc,DNMT3B,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,DOT1L,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,E2F3,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,EED,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,EGFL7,0.0,0.0,1.0,1.0,False
msk_impact,oscc,EGFR,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,EIF1AX,0.0,0.0,1.0,1.0,False
msk_impact,oscc,EIF4A2,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,EP300,0.071,0.0,0.09996653871377958,0.8843233983658837,False
msk_impact,oscc,EPCAM,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,EPHA3,0.043,0.0,0.20794639392126002,1.0,False
msk_impact,oscc,EPHA5,0.027999999999999997,0.027777777777777776,0.9847590687504535,1.0,False
msk_impact,oscc,EPHA7,0.028999999999999998,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,EPHB1,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,ERBB2,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,ERBB3,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,ERBB4,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,ERCC2,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,ERCC3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,ERCC4,0.0,0.0,1.0,1.0,False
msk_impact,oscc,ERG,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,ERRFI1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,ESR1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,ETV1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,ETV6,0.0,0.0,1.0,1.0,False
msk_impact,oscc,EZH2,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,FANCA,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,FANCC,0.0,0.0,1.0,1.0,False
msk_impact,oscc,FAT1,0.177,0.027777777777777776,0.02369745023349812,0.42165118346500097,False
msk_impact,oscc,FBXW7,0.078,0.027777777777777776,0.28456426545841884,1.0,False
msk_impact,oscc,FGF19,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,FGF3,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,FGF4,0.0,0.0,1.0,1.0,False
msk_impact,oscc,FGFR1,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,FGFR2,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,FGFR3,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,FGFR4,0.0,0.0,1.0,1.0,False
msk_impact,oscc,FH,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,FLT1,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,FLT3,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,FLT4,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,FOXA1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,FOXL2,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,FOXO1,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,FOXP1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,FUBP1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,FYN,0.0,0.0,1.0,1.0,False
msk_impact,oscc,GATA1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,GATA2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,GATA3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,GLI1,0.019,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,GNA11,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,GNAQ,0.0,0.0,1.0,1.0,False
msk_impact,oscc,GNAS,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,GRIN2A,0.043,0.027777777777777776,0.6847511345337969,1.0,False
msk_impact,oscc,GSK3B,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,H3F3B,0.0,0.0,1.0,1.0,False
msk_impact,oscc,HGF,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,HIST1H1C,0.0,0.0,1.0,1.0,False
msk_impact,oscc,HIST1H2BD,0.0,0.0,1.0,1.0,False
msk_impact,oscc,HIST2H3C,0.0,0.0,1.0,1.0,False
msk_impact,oscc,HNF1A,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,HOXB13,0.0,0.0,1.0,1.0,False
msk_impact,oscc,HRAS,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,ID3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IDH1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IDH2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,IFNGR1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,IGF1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IGF1R,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,IGF2,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IKBKE,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,IKZF1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IL10,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,IL7R,0.0,0.0,1.0,1.0,False
msk_impact,oscc,INHA,0.0,0.0,1.0,1.0,False
msk_impact,oscc,INHBA,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,INPP4A,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,INPP4B,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,INSR,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,IRF4,0.0,0.0,1.0,1.0,False
msk_impact,oscc,IRS1,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,IRS2,0.006999999999999999,0.08333333333333333,0.00601140441598047,0.19694505896164588,False
msk_impact,oscc,JAK1,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,JAK2,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,JAK3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,JUN,0.0,0.0,1.0,1.0,False
msk_impact,oscc,KDM5A,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,KDM5C,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,KDM6A,0.043,0.05555555555555555,0.7374873754779763,1.0,False
msk_impact,oscc,KDR,0.035,0.0,0.25172474302729353,1.0,False
msk_impact,oscc,KEAP1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,KIT,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,KLF4,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,LATS1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,LATS2,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,LMO1,0.0,0.05555555555555555,0.004881412452335754,0.17675851406352625,False
msk_impact,oscc,MALT1,0.019,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,MAP2K1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MAP2K4,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MAP3K1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MAP3K13,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,MAP3K14,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MAPK3,0.028999999999999998,0.027777777777777776,0.9847590687504535,1.0,False
msk_impact,oscc,MAX,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MCL1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MDC1,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,MDM2,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MDM4,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,MED12,0.021,0.08333333333333333,0.06630138438214139,0.7110624248981876,False
msk_impact,oscc,MEF2B,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MEN1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MET,0.035,0.05555555555555555,0.5808495584660736,1.0,False
msk_impact,oscc,MGA,0.048,0.0,0.17252949453719557,1.0,False
msk_impact,oscc,MITF,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,MLH1,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MPL,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MSH2,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,MSH6,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,MST1,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MTOR,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,MUTYH,0.0,0.0,1.0,1.0,False
msk_impact,oscc,MYC,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,MYCN,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,MYD88,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,MYOD1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,NBN,0.006999999999999999,0.027777777777777776,0.2946165704268786,1.0,False
msk_impact,oscc,NCOA3,0.0,0.0,1.0,1.0,False
msk_impact,oscc,NCOR1,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,NEGR1,0.01,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,NF1,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,NF2,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,NFE2L2,0.064,0.0,0.11972057530004743,1.0,False
msk_impact,oscc,NFKBIA,0.028999999999999998,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,NKX2-1,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,NKX3-1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,NOTCH1,0.177,0.027777777777777776,0.02369745023349812,0.42165118346500097,False
msk_impact,oscc,NOTCH2,0.064,0.05555555555555555,0.8543763247678082,1.0,False
msk_impact,oscc,NOTCH3,0.064,0.027777777777777776,0.4030331740066191,1.0,False
msk_impact,oscc,NPM1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,NRAS,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,NSD1,0.057,0.0,0.1435728068225295,1.0,False
msk_impact,oscc,NTRK1,0.013999999999999999,0.027777777777777776,0.5727889871898071,1.0,False
msk_impact,oscc,NTRK2,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,NTRK3,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,NUP93,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PAK1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PALB2,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,PARP1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PAX5,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PBRM1,0.027999999999999997,0.0,0.3066869249412951,1.0,False
msk_impact,oscc,PDCD1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PDGFRA,0.006999999999999999,0.0,0.6123480634529275,1.0,False
msk_impact,oscc,PDGFRB,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,PDPK1,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PGR,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PHOX2B,0.0,0.0,1.0,1.0,False
msk_impact,oscc,PIK3C2G,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,PIK3C3,0.0,0.027777777777777776,0.04718104591304839,0.6406689392403413,False
msk_impact,oscc,PIK3CA,0.22,0.027777777777777776,0.0075214197578616915,0.23521530879131106,False
msk_impact,oscc,PIK3CB,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,PIK3CD,0.027999999999999997,0.027777777777777776,0.9847590687504535,1.0,False
msk_impact,oscc,PIK3CG,0.021,0.027777777777777776,0.8147879191447664,1.0,False
msk_impact,oscc,PIK3R1,0.021,0.0,0.37739705977286064,1.0,False
msk_impact,oscc,PIK3R2,0.013999999999999999,0.0,0.4723495907477542,1.0,False
msk_impact,oscc,PIK3R3,0.0,0.0,1.0,1.0,False
